Index,Score,ncbi_gene_id,claim_name
20428,5.471603071782738e-05,8735,MYH13
14470,5.470863834489137e-05,5594,MAPK1
7841,5.470769974635914e-05,27199,OXGR1
8742,5.470459291245788e-05,2902,GRIN1
18511,5.469227471621707e-05,797,CALCB
4419,5.4667591030010954e-05,151306,GPBAR1
3074,5.4665913921780884e-05,121278,TPH2
9938,5.465819049277343e-05,3579,CXCR2
4686,5.465177309815772e-05,1588,CYP19A1
11267,5.4647949582431465e-05,407011,MIR23B
5005,5.455761856865138e-05,170572,HTR3C
8409,5.455761856865138e-05,285242,HTR3E
14956,5.4528114560525864e-05,572,BAD
11217,5.452593177324161e-05,406948,MIR15A
10867,5.4516869568033144e-05,399671,HEATR4
17172,5.4513042414328083e-05,6822,SULT2A1
20655,5.448017691378482e-05,89869,PLCZ1
17597,5.447568400995806e-05,728045,PPBPP1
17780,5.447374132927507e-05,729991,BORCS8
17937,5.4469332098960876e-05,747,DAGLA
8515,5.4454772907774895e-05,285972,LINC00996
10331,5.438691732706502e-05,386653,IL31
10273,5.437104482552968e-05,3804,KIR2DL3
10397,5.436973515315913e-05,387755,INSC
11566,5.4369324061553925e-05,4362,MRE11P1
12226,5.433892511064187e-05,4988,OPRM1
7695,5.4318625188898295e-05,2691,GHRH
14505,5.4309239203576e-05,5605,MAP2K2
2994,5.430576857179403e-05,119391,GSTO2
8841,5.430191595223732e-05,2949,GSTM5
11842,5.43019050383009e-05,4543,MTNR1A
2547,5.430179226095788e-05,112812,FDX2
2244,5.4299212933983654e-05,109910381,RNA5-8SN3
2595,5.4299212933983654e-05,113230,MISP3
3387,5.4299212933983654e-05,127670,TEDDM1
11276,5.4299212933983654e-05,407020,MIR28
7074,5.428621807368472e-05,25759,SHC2
17092,5.425912968348712e-05,6753,SSTR3
19140,5.4240819736151025e-05,81616,ACSBG2
3451,5.4238680604612455e-05,128674,PROKR2
9914,5.422436515800655e-05,3553,IL1B
1349,5.4217176511883736e-05,10325,RRAGB
10570,5.420907837105915e-05,389458,RBAKDN
8416,5.419937951955944e-05,2853,GPR31
17205,5.4199314035940915e-05,6865,TACR2
15160,5.419784429250285e-05,57554,LRRC7
8481,5.419415538199246e-05,28572,TRBV15
9287,5.418712680693716e-05,3265,HRAS
11235,5.418320506578311e-05,406976,MIR199A1
14499,5.414360930444673e-05,5601,MAPK9
8182,5.413741018855944e-05,283869,NPW
14490,5.413545295596123e-05,5599,MAPK8
7850,5.4127325711306185e-05,27233,SULT1C4
16775,5.4125637689139694e-05,653122,LSM12P1
16796,5.4125637689139694e-05,653354,ARMCX7P
17458,5.4125637689139694e-05,7120,TMSB4XP6
